ts_utc,ts_ms,date_cn,base,symbol,venue,trade_id,side,price,size,notional_usd
2026-09-22T15:03:18.427Z,1790089398427,2026-09-22,SOXL,SOXLUSDT,perp,1486308152183611392,buy,145.87,0.05,7.2935
2026-09-22T15:03:18.438Z,1790089398438,2026-09-22,SOXL,SOXLUSDT,perp,1486308152229748742,buy,145.88,1.77,258.2076
2026-09-22T15:03:18.447Z,1790089398447,2026-09-22,SOXL,SOXLUSDT,perp,1486308152267497472,buy,145.9,0.05,7.295
2026-09-22T15:03:18.483Z,1790089398483,2026-09-22,SOXL,SOXLUSDT,perp,1486308152418492416,sell,145.89,5.47,798.0183
2026-09-22T15:03:18.544Z,1790089398544,2026-09-22,SOXL,SOXLUSDT,perp,1486308152674344960,buy,145.89,3.27,477.0603
2026-09-22T15:03:18.545Z,1790089398545,2026-09-22,SOXL,SOXLUSDT,perp,1486308152678539264,buy,145.89,5.1,744.039
2026-09-22T15:03:18.600Z,1790089398600,2026-09-22,SOXL,SOXLUSDT,perp,1486308152909225984,sell,145.89,5.1,744.039
2026-09-22T15:03:19.848Z,1790089399848,2026-09-22,SOXL,SOXLUSDT,perp,1486308158143717376,buy,145.92,0.05,7.296
2026-09-22T15:03:19.849Z,1790089399849,2026-09-22,SOXL,SOXLUSDT,perp,1486308158147911680,buy,145.93,0.05,7.2965
2026-09-22T15:03:20.363Z,1790089400363,2026-09-22,SOXL,SOXLUSDT,perp,1486308160303783940,buy,145.92,4.35,634.752
2026-09-22T15:03:20.363Z,1790089400363,2026-09-22,SOXL,SOXLUSDT,perp,1486308160303783938,buy,145.92,1.77,258.2784
2026-09-22T15:03:20.363Z,1790089400363,2026-09-22,SOXL,SOXLUSDT,perp,1486308160303783936,buy,145.92,4.7,685.824
2026-09-22T15:03:22.830Z,1790089402830,2026-09-22,SOXL,SOXLUSDT,perp,1486308170651131906,buy,145.95,1.13,164.9235
2026-09-22T15:03:22.830Z,1790089402830,2026-09-22,SOXL,SOXLUSDT,perp,1486308170651131904,buy,145.95,0.05,7.2975
2026-09-22T15:03:23.205Z,1790089403205,2026-09-22,SOXL,SOXLUSDT,perp,1486308172223995904,sell,145.94,1.82,265.6108
2026-09-22T15:03:24.282Z,1790089404282,2026-09-22,SOXL,SOXLUSDT,perp,1486308176741261314,sell,145.92,1.82,265.5744
2026-09-22T15:03:24.282Z,1790089404282,2026-09-22,SOXL,SOXLUSDT,perp,1486308176741261312,sell,145.92,6.07,885.7344
2026-09-22T15:03:25.824Z,1790089405824,2026-09-22,SOXL,SOXLUSDT,perp,1486308183208878080,sell,145.91,0.05,7.2955
2026-09-22T15:03:25.864Z,1790089405864,2026-09-22,SOXL,SOXLUSDT,perp,1486308183376650240,sell,145.89,0.05,7.2945
2026-09-22T15:03:26.161Z,1790089406161,2026-09-22,SOXL,SOXLUSDT,perp,1486308184622358528,sell,145.88,0.05,7.294
2026-09-22T15:03:26.881Z,1790089406881,2026-09-22,SOXL,SOXLUSDT,perp,1486308187642257408,buy,145.91,0.05,7.2955
2026-09-22T15:03:27.684Z,1790089407684,2026-09-22,SOXL,SOXLUSDT,perp,1486308191010283522,buy,145.93,4.77,696.0861
2026-09-22T15:03:27.684Z,1790089407684,2026-09-22,SOXL,SOXLUSDT,perp,1486308191010283520,buy,145.93,0.05,7.2965
2026-09-22T15:03:28.205Z,1790089408205,2026-09-22,SOXL,SOXLUSDT,perp,1486308193195515906,buy,145.95,1.13,164.9235
2026-09-22T15:03:28.205Z,1790089408205,2026-09-22,SOXL,SOXLUSDT,perp,1486308193195515904,buy,145.95,0.05,7.2975
2026-09-22T15:03:28.232Z,1790089408232,2026-09-22,SOXL,SOXLUSDT,perp,1486308193308762112,sell,145.96,5.11,745.8556
2026-09-22T15:03:29.137Z,1790089409137,2026-09-22,SOXL,SOXLUSDT,perp,1486308197104607232,sell,145.93,5.05,736.9465
2026-09-22T15:03:29.138Z,1790089409138,2026-09-22,SOXL,SOXLUSDT,perp,1486308197108801536,sell,145.92,0.05,7.296
2026-09-22T15:03:29.481Z,1790089409481,2026-09-22,SOXL,SOXLUSDT,perp,1486308198547447810,sell,145.9,28.85,4209.215
2026-09-22T15:03:29.481Z,1790089409481,2026-09-22,SOXL,SOXLUSDT,perp,1486308198547447808,sell,145.9,0.05,7.295
2026-09-22T15:03:30.423Z,1790089410423,2026-09-22,SOXL,SOXLUSDT,perp,1486308202498482176,sell,145.87,0.05,7.2935
2026-09-22T15:03:31.125Z,1790089411125,2026-09-22,SOXL,SOXLUSDT,perp,1486308205442883592,sell,145.86,0.05,7.293
2026-09-22T15:03:31.929Z,1790089411929,2026-09-22,SOXL,SOXLUSDT,perp,1486308208815104000,sell,145.85,0.05,7.2925
2026-09-22T15:03:31.931Z,1790089411931,2026-09-22,SOXL,SOXLUSDT,perp,1486308208823492612,sell,145.83,0.05,7.2915
2026-09-22T15:03:31.931Z,1790089411931,2026-09-22,SOXL,SOXLUSDT,perp,1486308208823492610,sell,145.83,0.05,7.2915
2026-09-22T15:03:31.934Z,1790089411934,2026-09-22,SOXL,SOXLUSDT,perp,1486308208836075522,sell,145.82,0.05,7.291
2026-09-22T15:03:31.934Z,1790089411934,2026-09-22,SOXL,SOXLUSDT,perp,1486308208836075520,sell,145.82,0.11,16.0402
2026-09-22T15:03:32.731Z,1790089412731,2026-09-22,SOXL,SOXLUSDT,perp,1486308212178935810,sell,145.81,1.82,265.3742
2026-09-22T15:03:32.731Z,1790089412731,2026-09-22,SOXL,SOXLUSDT,perp,1486308212178935808,sell,145.81,0.05,7.2905
2026-09-22T15:03:33.015Z,1790089413015,2026-09-22,SOXL,SOXLUSDT,perp,1486308213370118146,buy,145.8,0.08,11.664
2026-09-22T15:03:33.015Z,1790089413015,2026-09-22,SOXL,SOXLUSDT,perp,1486308213370118144,buy,145.8,1.13,164.754
2026-09-22T15:03:33.017Z,1790089413017,2026-09-22,SOXL,SOXLUSDT,perp,1486308213378506752,buy,145.81,4.0,583.24
2026-09-22T15:03:33.021Z,1790089413021,2026-09-22,SOXL,SOXLUSDT,perp,1486308213395283968,buy,145.82,4.0,583.28
2026-09-22T15:03:33.023Z,1790089413023,2026-09-22,SOXL,SOXLUSDT,perp,1486308213403672578,buy,145.83,4.0,583.32
2026-09-22T15:03:33.123Z,1790089413123,2026-09-22,SOXL,SOXLUSDT,perp,1486308213823102976,buy,145.84,4.0,583.36
2026-09-22T15:03:33.125Z,1790089413125,2026-09-22,SOXL,SOXLUSDT,perp,1486308213831491584,buy,145.85,4.0,583.4
2026-09-22T15:03:33.131Z,1790089413131,2026-09-22,SOXL,SOXLUSDT,perp,1486308213856657412,buy,145.86,0.05,7.293
2026-09-22T15:03:33.131Z,1790089413131,2026-09-22,SOXL,SOXLUSDT,perp,1486308213856657410,buy,145.86,0.05,7.293
2026-09-22T15:03:33.131Z,1790089413131,2026-09-22,SOXL,SOXLUSDT,perp,1486308213856657408,buy,145.86,4.0,583.44
2026-09-22T15:03:33.138Z,1790089413138,2026-09-22,SOXL,SOXLUSDT,perp,1486308213886017540,buy,145.88,0.05,7.294
2026-09-22T15:03:33.138Z,1790089413138,2026-09-22,SOXL,SOXLUSDT,perp,1486308213886017538,buy,145.88,0.05,7.294
2026-09-22T15:03:33.138Z,1790089413138,2026-09-22,SOXL,SOXLUSDT,perp,1486308213886017536,buy,145.88,0.05,7.294
2026-09-22T15:03:33.139Z,1790089413139,2026-09-22,SOXL,SOXLUSDT,perp,1486308213890211850,buy,145.89,0.05,7.2945
2026-09-22T15:03:33.139Z,1790089413139,2026-09-22,SOXL,SOXLUSDT,perp,1486308213890211848,buy,145.89,0.05,7.2945
2026-09-22T15:03:33.139Z,1790089413139,2026-09-22,SOXL,SOXLUSDT,perp,1486308213890211846,buy,145.89,0.05,7.2945
2026-09-22T15:03:33.139Z,1790089413139,2026-09-22,SOXL,SOXLUSDT,perp,1486308213890211844,buy,145.89,0.05,7.2945
2026-09-22T15:03:33.139Z,1790089413139,2026-09-22,SOXL,SOXLUSDT,perp,1486308213890211842,buy,145.89,16.03,2338.6167
2026-09-22T15:03:33.191Z,1790089413191,2026-09-22,SOXL,SOXLUSDT,perp,1486308214108315648,sell,145.86,5.6,816.816
2026-09-22T15:03:33.233Z,1790089413233,2026-09-22,SOXL,SOXLUSDT,perp,1486308214284476416,buy,145.87,1.75,255.2725
2026-09-22T15:03:34.814Z,1790089414814,2026-09-22,SOXL,SOXLUSDT,perp,1486308220915671042,sell,145.84,6.15,896.916
2026-09-22T15:03:34.814Z,1790089414814,2026-09-22,SOXL,SOXLUSDT,perp,1486308220915671040,sell,145.84,0.05,7.292
2026-09-22T15:03:34.968Z,1790089414968,2026-09-22,SOXL,SOXLUSDT,perp,1486308221561593856,buy,145.84,1.13,164.7992
2026-09-22T15:03:36.174Z,1790089416174,2026-09-22,SOXL,SOXLUSDT,perp,1486308226619924480,buy,145.88,0.05,7.294
2026-09-22T15:03:36.634Z,1790089416634,2026-09-22,SOXL,SOXLUSDT,perp,1486308228549304320,buy,145.94,0.05,7.297
2026-09-22T15:03:36.685Z,1790089416685,2026-09-22,SOXL,SOXLUSDT,perp,1486308228763213824,buy,145.95,0.05,7.2975
2026-09-22T15:03:36.688Z,1790089416688,2026-09-22,SOXL,SOXLUSDT,perp,1486308228775796736,buy,145.96,0.05,7.298
2026-09-22T15:03:36.807Z,1790089416807,2026-09-22,SOXL,SOXLUSDT,perp,1486308229274918922,buy,145.98,5.01,731.3598
2026-09-22T15:03:36.815Z,1790089416815,2026-09-22,SOXL,SOXLUSDT,perp,1486308229308473366,buy,146.0,8.26,1205.96
2026-09-22T15:03:36.815Z,1790089416815,2026-09-22,SOXL,SOXLUSDT,perp,1486308229308473364,buy,145.99,5.15,751.8485
2026-09-22T15:03:36.815Z,1790089416815,2026-09-22,SOXL,SOXLUSDT,perp,1486308229308473362,buy,145.99,1.13,164.9687
2026-09-22T15:03:36.815Z,1790089416815,2026-09-22,SOXL,SOXLUSDT,perp,1486308229308473360,buy,145.99,0.05,7.2995
2026-09-22T15:03:36.815Z,1790089416815,2026-09-22,SOXL,SOXLUSDT,perp,1486308229308473348,sell,145.98,0.08,11.6784
2026-09-22T15:03:36.815Z,1790089416815,2026-09-22,SOXL,SOXLUSDT,perp,1486308229308473346,sell,145.98,2.96,432.1008
2026-09-22T15:03:36.815Z,1790089416815,2026-09-22,SOXL,SOXLUSDT,perp,1486308229308473344,sell,145.98,2.43,354.7314
2026-09-22T15:03:36.821Z,1790089416821,2026-09-22,SOXL,SOXLUSDT,perp,1486308229333639172,sell,145.97,1.69,246.6893
2026-09-22T15:03:36.821Z,1790089416821,2026-09-22,SOXL,SOXLUSDT,perp,1486308229333639170,sell,145.97,3.15,459.8055
2026-09-22T15:03:36.821Z,1790089416821,2026-09-22,SOXL,SOXLUSDT,perp,1486308229333639168,sell,145.97,1.75,255.4475
2026-09-22T15:03:39.034Z,1790089419034,2026-09-22,SOXL,SOXLUSDT,perp,1486308238615633922,sell,145.93,0.05,7.2965
2026-09-22T15:03:39.034Z,1790089419034,2026-09-22,SOXL,SOXLUSDT,perp,1486308238615633920,sell,145.93,1.24,180.9532
2026-09-22T15:03:39.035Z,1790089419035,2026-09-22,SOXL,SOXLUSDT,perp,1486308238619828224,sell,145.92,0.05,7.296
2026-09-22T15:03:39.583Z,1790089419583,2026-09-22,SOXL,SOXLUSDT,perp,1486308240918306816,sell,145.91,0.05,7.2955
2026-09-22T15:03:40.413Z,1790089420413,2026-09-22,SOXL,SOXLUSDT,perp,1486308244399579136,buy,145.88,1.75,255.29
2026-09-22T15:03:40.871Z,1790089420871,2026-09-22,SOXL,SOXLUSDT,perp,1486308246320570370,sell,145.87,0.05,7.2935
2026-09-22T15:03:41.305Z,1790089421305,2026-09-22,SOXL,SOXLUSDT,perp,1486308248140898304,sell,145.86,0.05,7.293
2026-09-22T15:03:41.334Z,1790089421334,2026-09-22,SOXL,SOXLUSDT,perp,1486308248262533120,sell,145.85,0.05,7.2925
2026-09-22T15:03:41.337Z,1790089421337,2026-09-22,SOXL,SOXLUSDT,perp,1486308248275116032,buy,145.84,1.75,255.22
2026-09-22T15:03:41.344Z,1790089421344,2026-09-22,SOXL,SOXLUSDT,perp,1486308248304476160,buy,145.85,1.13,164.8105
2026-09-22T15:03:41.345Z,1790089421345,2026-09-22,SOXL,SOXLUSDT,perp,1486308248308670480,buy,145.86,1.75,255.255
2026-09-22T15:03:41.345Z,1790089421345,2026-09-22,SOXL,SOXLUSDT,perp,1486308248308670478,buy,145.86,1.91,278.5926
2026-09-22T15:03:41.345Z,1790089421345,2026-09-22,SOXL,SOXLUSDT,perp,1486308248308670476,buy,145.86,0.06,8.7516
2026-09-22T15:04:53.860Z,1790089493860,2026-09-22,TSLA,TSLAUSDT,perp,1486308552458616832,sell,376.13,0.04,15.0452
2026-09-22T15:04:54.895Z,1790089494895,2026-09-22,AAPL,AAPLUSDT,perp,1486308556799721476,sell,343.41,0.13,44.6433
2026-09-22T15:04:54.895Z,1790089494895,2026-09-22,AAPL,AAPLUSDT,perp,1486308556799721474,sell,343.41,0.85,291.8985
2026-09-22T15:04:54.895Z,1790089494895,2026-09-22,AAPL,AAPLUSDT,perp,1486308556799721472,sell,343.44,2.61,896.3784
2026-09-22T15:04:55.522Z,1790089495522,2026-09-22,NVDA,NVDAUSDT,perp,1486308559429550080,buy,228.51,2.01,459.3051
2026-09-22T15:04:55.755Z,1790089495755,2026-09-22,AAPL,AAPLUSDT,perp,1486308560406822912,sell,343.4,0.06,20.604
2026-09-22T15:04:55.756Z,1790089495756,2026-09-22,AAPL,AAPLUSDT,perp,1486308560411017216,sell,343.39,0.07,24.0373
2026-09-22T15:04:56.154Z,1790089496154,2026-09-22,AAPL,AAPLUSDT,perp,1486308562080350208,sell,343.35,0.06,20.601
2026-09-22T15:04:56.217Z,1790089496217,2026-09-22,SOXL,SOXLUSDT,perp,1486308562344599552,buy,145.72,4.29,625.1388
2026-09-22T15:04:56.218Z,1790089496218,2026-09-22,SOXL,SOXLUSDT,perp,1486308562348793858,buy,145.73,16.71,2435.1483
2026-09-22T15:04:56.218Z,1790089496218,2026-09-22,SOXL,SOXLUSDT,perp,1486308562348793856,buy,145.73,0.05,7.2865
2026-09-22T15:04:56.349Z,1790089496349,2026-09-22,AAPL,AAPLUSDT,perp,1486308562898239488,sell,343.32,0.02,6.8664
2026-09-22T15:04:56.358Z,1790089496358,2026-09-22,AAPL,AAPLUSDT,perp,1486308562935988224,sell,343.28,0.04,13.7312
2026-09-22T15:04:56.379Z,1790089496379,2026-09-22,SOXL,SOXLUSDT,perp,1486308563024076812,buy,145.75,3.28,478.06
2026-09-22T15:04:56.379Z,1790089496379,2026-09-22,SOXL,SOXLUSDT,perp,1486308563024076810,buy,145.75,16.74,2439.855
2026-09-22T15:04:56.379Z,1790089496379,2026-09-22,SOXL,SOXLUSDT,perp,1486308563024076808,buy,145.75,0.05,7.2875
2026-09-22T15:04:56.379Z,1790089496379,2026-09-22,SOXL,SOXLUSDT,perp,1486308563024076806,buy,145.74,1.11,161.7714
2026-09-22T15:04:56.379Z,1790089496379,2026-09-22,SOXL,SOXLUSDT,perp,1486308563024076804,buy,145.74,4.7,684.978
2026-09-22T15:04:56.379Z,1790089496379,2026-09-22,SOXL,SOXLUSDT,perp,1486308563024076802,buy,145.74,1.33,193.8342
2026-09-22T15:04:56.379Z,1790089496379,2026-09-22,SOXL,SOXLUSDT,perp,1486308563024076800,buy,145.74,0.05,7.287
2026-09-22T15:04:56.708Z,1790089496708,2026-09-22,AAPL,AAPLUSDT,perp,1486308564403994624,sell,343.22,0.14,48.0508
2026-09-22T15:04:57.089Z,1790089497089,2026-09-22,MRVL,MRVLUSDT,perp,1486308566002024454,buy,262.94,0.06,15.7764
