ts_utc,ts_ms,date_cn,base,symbol,oi_size,oi_delta_pct,funding_bp,funding_pctile,funding_positive_share,next_funding_ms
2026-09-24T16:30:38.443Z,1790267438443,2026-09-25,META,METAUSDT,8921.860000000004,0.0819,0.0,90.0,10.0,1790294400000
2026-09-24T16:30:38.443Z,1790267438443,2026-09-25,GOOGL,GOOGLUSDT,61577.889999999985,-0.0177,3.49,92.0,35.0,1790294400000
2026-09-24T16:30:38.443Z,1790267438443,2026-09-25,SPY,SPYUSDT,13797.440000000008,-0.0383,0.93,93.0,15.0,1790294400000
2026-09-24T16:30:38.443Z,1790267438443,2026-09-25,QQQ,QQQUSDT,20282.16999999999,-0.0338,0.9,69.0,42.0,1790294400000
2026-09-24T16:30:38.443Z,1790267438443,2026-09-25,SOXL,SOXLUSDT,386401.7199999989,-0.0245,2.57,83.0,28.0,1790294400000
2026-09-24T16:30:38.443Z,1790267438443,2026-09-25,HOOD,HOODUSDT,43302.56000000001,-0.1568,1.08,87.0,26.0,1790294400000
2026-09-24T16:30:38.443Z,1790267438443,2026-09-25,MRVL,MRVLUSDT,16728.770000000026,-0.1902,0.0,74.0,26.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,TSLA,TSLAUSDT,44007.90000000004,-0.1932,0.0,78.0,22.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,NVDA,NVDAUSDT,72022.28999999992,-0.0023,1.95,87.0,31.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,AAPL,AAPLUSDT,22783.349999999995,-0.0151,0.0,82.0,18.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,META,METAUSDT,8919.910000000005,-0.0219,0.0,90.0,10.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,GOOGL,GOOGLUSDT,61630.52999999999,0.0855,3.48,92.0,35.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,SPY,SPYUSDT,13789.480000000007,-0.0577,0.92,93.0,15.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,QQQ,QQQUSDT,20276.229999999992,-0.0293,0.91,69.0,42.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,SOXL,SOXLUSDT,386228.80999999895,-0.0447,2.55,83.0,28.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,HOOD,HOODUSDT,43312.01000000002,0.0218,1.1,87.0,26.0,1790294400000
2026-09-24T16:32:37.081Z,1790267557081,2026-09-25,MRVL,MRVLUSDT,16772.780000000024,0.2631,0.0,74.0,26.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,TSLA,TSLAUSDT,44008.12000000004,-0.1927,0.0,78.0,22.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,NVDA,NVDAUSDT,72023.17999999992,-0.001,1.95,87.0,31.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,AAPL,AAPLUSDT,22779.879999999994,-0.0152,0.0,82.0,18.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,META,METAUSDT,8919.880000000005,-0.0003,0.0,90.0,10.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,GOOGL,GOOGLUSDT,61627.98999999999,-0.0041,3.48,92.0,35.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,SPY,SPYUSDT,13789.500000000007,0.0001,0.92,93.0,15.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,QQQ,QQQUSDT,20277.089999999993,0.0042,0.91,69.0,42.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,SOXL,SOXLUSDT,385611.48999999894,-0.1598,2.55,83.0,28.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,HOOD,HOODUSDT,43312.10000000001,0.0002,1.1,87.0,26.0,1790294400000
2026-09-24T16:33:08.184Z,1790267588184,2026-09-25,MRVL,MRVLUSDT,16785.870000000024,0.078,0.0,74.0,26.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,TSLA,TSLAUSDT,44040.47000000004,0.0735,0.0,78.0,22.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,NVDA,NVDAUSDT,71960.93999999992,-0.0864,1.96,87.0,31.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,AAPL,AAPLUSDT,22775.359999999993,-0.0198,0.0,82.0,18.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,META,METAUSDT,8921.000000000004,0.0126,0.0,90.0,10.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,GOOGL,GOOGLUSDT,61628.98999999999,0.0016,3.48,92.0,35.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,SPY,SPYUSDT,13776.520000000008,-0.0941,0.92,93.0,15.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,QQQ,QQQUSDT,20279.389999999992,0.0113,0.91,69.0,42.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,SOXL,SOXLUSDT,385435.3099999989,-0.0457,2.54,83.0,28.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,HOOD,HOODUSDT,43328.70000000002,0.0383,1.11,87.0,26.0,1790294400000
2026-09-24T16:33:53.793Z,1790267633793,2026-09-25,MRVL,MRVLUSDT,16799.210000000025,0.0795,0.0,74.0,26.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,TSLA,TSLAUSDT,44038.67000000004,0.0694,0.0,78.0,22.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,NVDA,NVDAUSDT,71959.23999999992,-0.0888,1.96,87.0,31.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,AAPL,AAPLUSDT,22775.359999999993,-0.0198,0.0,82.0,18.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,META,METAUSDT,8919.860000000004,-0.0002,0.0,90.0,10.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,GOOGL,GOOGLUSDT,61628.98999999999,0.0016,3.48,92.0,35.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,SPY,SPYUSDT,13772.100000000008,-0.1262,0.92,93.0,15.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,QQQ,QQQUSDT,20279.389999999992,0.0113,0.91,69.0,42.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,SOXL,SOXLUSDT,385435.3099999989,-0.0457,2.54,83.0,28.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,HOOD,HOODUSDT,43328.70000000002,0.0,1.11,87.0,26.0,1790294400000
2026-09-24T16:34:00.940Z,1790267640940,2026-09-25,MRVL,MRVLUSDT,16799.190000000028,-0.0001,0.0,74.0,26.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,TSLA,TSLAUSDT,44064.80000000004,0.0593,0.0,78.0,22.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,NVDA,NVDAUSDT,71955.91999999993,-0.0046,1.97,87.0,31.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,AAPL,AAPLUSDT,22775.319999999996,-0.0002,0.0,82.0,18.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,META,METAUSDT,8918.060000000003,-0.0202,0.0,90.0,10.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,GOOGL,GOOGLUSDT,61631.50999999999,0.0041,3.48,92.0,35.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,SPY,SPYUSDT,13760.920000000007,-0.0812,0.92,93.0,15.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,QQQ,QQQUSDT,20280.109999999993,0.0036,0.92,69.0,42.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,SOXL,SOXLUSDT,385254.79999999894,-0.0468,2.54,83.0,28.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,HOOD,HOODUSDT,43328.70000000002,0.0,1.12,87.0,26.0,1790294400000
2026-09-24T16:34:40.427Z,1790267680427,2026-09-25,MRVL,MRVLUSDT,16832.970000000027,0.2011,0.0,74.0,26.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,TSLA,TSLAUSDT,44064.04000000004,-0.0017,0.0,78.0,22.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,NVDA,NVDAUSDT,71975.65999999992,0.0274,1.97,87.0,31.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,AAPL,AAPLUSDT,22739.159999999996,-0.1588,0.0,82.0,18.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,META,METAUSDT,8930.480000000005,0.1393,0.0,90.0,10.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,GOOGL,GOOGLUSDT,61394.48999999999,-0.3846,3.47,92.0,35.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,SPY,SPYUSDT,13747.040000000008,-0.1009,0.91,93.0,15.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,QQQ,QQQUSDT,20280.16999999999,0.0003,0.92,69.0,42.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,SOXL,SOXLUSDT,385345.18999999895,0.0235,2.53,83.0,28.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,HOOD,HOODUSDT,43329.330000000016,0.0015,1.13,88.0,26.0,1790294400000
2026-09-24T16:35:37.034Z,1790267737034,2026-09-25,MRVL,MRVLUSDT,16868.930000000026,0.2136,0.0,74.0,26.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,TSLA,TSLAUSDT,43965.80000000004,-0.2229,0.0,78.0,22.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,NVDA,NVDAUSDT,71969.03999999992,-0.0092,1.98,87.0,31.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,AAPL,AAPLUSDT,22706.319999999992,-0.1444,0.0,82.0,18.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,META,METAUSDT,8919.270000000004,-0.1255,0.0,90.0,10.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,GOOGL,GOOGLUSDT,61482.009999999995,0.1426,3.46,92.0,35.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,SPY,SPYUSDT,13747.060000000009,0.0001,0.91,93.0,15.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,QQQ,QQQUSDT,20280.289999999994,0.0006,0.93,69.0,42.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,SOXL,SOXLUSDT,386259.4399999989,0.2373,2.53,83.0,28.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,HOOD,HOODUSDT,43328.96000000002,-0.0009,1.15,88.0,26.0,1790294400000
2026-09-24T16:36:43.020Z,1790267803020,2026-09-25,MRVL,MRVLUSDT,16863.190000000028,-0.034,0.0,74.0,26.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,TSLA,TSLAUSDT,44002.640000000036,0.0838,0.0,78.0,22.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,NVDA,NVDAUSDT,71952.99999999993,-0.0223,1.98,87.0,31.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,AAPL,AAPLUSDT,22700.579999999994,-0.0253,0.0,82.0,18.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,META,METAUSDT,8918.520000000004,-0.0084,0.0,90.0,10.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,GOOGL,GOOGLUSDT,61481.909999999996,-0.0002,3.46,92.0,35.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,SPY,SPYUSDT,13747.020000000008,-0.0003,0.91,93.0,15.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,QQQ,QQQUSDT,20285.539999999994,0.0259,0.93,69.0,42.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,SOXL,SOXLUSDT,385748.36999999895,-0.1323,2.54,83.0,28.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,HOOD,HOODUSDT,43332.82000000002,0.0089,1.17,88.0,26.0,1790294400000
2026-09-24T16:37:29.296Z,1790267849296,2026-09-25,MRVL,MRVLUSDT,16847.780000000024,-0.0914,0.0,74.0,26.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,TSLA,TSLAUSDT,43963.060000000034,-0.0899,0.0,78.0,22.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,NVDA,NVDAUSDT,71945.79999999993,-0.01,1.99,87.0,31.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,AAPL,AAPLUSDT,22700.619999999995,0.0002,0.0,82.0,18.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,META,METAUSDT,8911.300000000005,-0.081,0.0,90.0,10.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,GOOGL,GOOGLUSDT,61735.03999999999,0.4117,3.46,92.0,35.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,SPY,SPYUSDT,13746.900000000009,-0.0009,0.91,93.0,15.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,QQQ,QQQUSDT,20283.249999999993,-0.0113,0.93,69.0,42.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,SOXL,SOXLUSDT,384655.36999999895,-0.2833,2.54,83.0,28.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,HOOD,HOODUSDT,43332.82000000002,0.0,1.19,88.0,26.0,1790294400000
2026-09-24T16:38:11.172Z,1790267891172,2026-09-25,MRVL,MRVLUSDT,16905.210000000025,0.3409,0.0,74.0,26.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,TSLA,TSLAUSDT,43791.96000000004,-0.3892,0.0,78.0,22.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,NVDA,NVDAUSDT,71933.96999999993,-0.0164,2.0,87.0,31.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,AAPL,AAPLUSDT,22668.679999999993,-0.1407,0.0,82.0,18.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,META,METAUSDT,8895.140000000005,-0.1813,0.0,90.0,10.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,GOOGL,GOOGLUSDT,62037.08999999999,0.4893,3.46,92.0,35.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,SPY,SPYUSDT,13746.900000000009,0.0,0.9,93.0,15.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,QQQ,QQQUSDT,20278.86999999999,-0.0216,0.94,70.0,42.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,SOXL,SOXLUSDT,384199.28999999893,-0.1186,2.49,83.0,28.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,HOOD,HOODUSDT,43326.92000000002,-0.0136,1.21,88.0,26.0,1790294400000
2026-09-24T16:40:18.130Z,1790268018130,2026-09-25,MRVL,MRVLUSDT,16900.390000000025,-0.0285,0.0,74.0,26.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,TSLA,TSLAUSDT,43829.73000000004,-0.3033,0.0,78.0,22.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,NVDA,NVDAUSDT,71933.47999999994,-0.0171,2.01,87.0,31.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,AAPL,AAPLUSDT,22662.579999999994,-0.1676,0.0,82.0,18.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,META,METAUSDT,8895.240000000003,-0.1802,0.0,90.0,10.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,GOOGL,GOOGLUSDT,62027.45,0.4737,3.46,92.0,35.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,SPY,SPYUSDT,13746.080000000009,-0.006,0.9,93.0,15.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,QQQ,QQQUSDT,20278.86999999999,0.0,0.94,70.0,42.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,SOXL,SOXLUSDT,384183.43999999895,-0.0041,2.49,83.0,28.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,HOOD,HOODUSDT,43334.92000000002,0.0185,1.21,88.0,26.0,1790294400000
2026-09-24T16:40:32.484Z,1790268032484,2026-09-25,MRVL,MRVLUSDT,16900.390000000025,0.0,0.0,74.0,26.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,TSLA,TSLAUSDT,43833.63000000004,-0.2944,0.0,78.0,22.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,NVDA,NVDAUSDT,71932.99999999993,-0.0013,2.01,87.0,31.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,AAPL,AAPLUSDT,22645.789999999994,-0.101,0.0,82.0,18.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,META,METAUSDT,8895.220000000003,0.0009,0.0,90.0,10.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,GOOGL,GOOGLUSDT,62033.96999999999,-0.005,3.46,92.0,35.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,SPY,SPYUSDT,13734.960000000008,-0.0809,0.9,93.0,15.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,QQQ,QQQUSDT,20278.86999999999,0.0,0.94,70.0,42.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,SOXL,SOXLUSDT,384134.29999999894,-0.0128,2.49,83.0,28.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,HOOD,HOODUSDT,43335.92000000002,0.0023,1.21,88.0,26.0,1790294400000
2026-09-24T16:40:50.136Z,1790268050136,2026-09-25,MRVL,MRVLUSDT,16900.390000000025,0.0,0.0,74.0,26.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,TSLA,TSLAUSDT,44023.580000000045,0.5289,0.0,78.0,22.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,NVDA,NVDAUSDT,71932.99999999993,-0.0007,2.01,87.0,31.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,AAPL,AAPLUSDT,22669.499999999996,0.0305,0.0,82.0,18.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,META,METAUSDT,8895.220000000005,-0.0002,0.0,90.0,10.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,GOOGL,GOOGLUSDT,62033.96999999999,0.0105,3.46,92.0,35.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,SPY,SPYUSDT,13734.960000000008,-0.0809,0.9,93.0,15.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,QQQ,QQQUSDT,20275.829999999994,-0.015,0.94,70.0,42.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,SOXL,SOXLUSDT,383911.81999999896,-0.0579,2.49,83.0,28.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,HOOD,HOODUSDT,43331.76000000002,-0.0096,1.21,88.0,26.0,1790294400000
2026-09-24T16:41:00.799Z,1790268060799,2026-09-25,MRVL,MRVLUSDT,16896.210000000025,-0.0247,0.0,74.0,26.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,TSLA,TSLAUSDT,43844.43000000004,-0.4069,0.0,78.0,22.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,NVDA,NVDAUSDT,71894.42999999992,-0.0536,2.05,87.0,31.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,AAPL,AAPLUSDT,22637.119999999995,-0.1428,0.0,82.0,18.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,META,METAUSDT,8896.000000000004,0.0088,0.0,90.0,10.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,GOOGL,GOOGLUSDT,61895.58999999999,-0.2231,3.47,92.0,35.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,SPY,SPYUSDT,13663.780000000008,-0.5182,0.9,93.0,15.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,QQQ,QQQUSDT,19488.729999999992,-3.882,0.95,70.0,42.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,SOXL,SOXLUSDT,378879.379999999,-1.3108,2.49,83.0,28.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,HOOD,HOODUSDT,43328.220000000016,-0.0082,1.28,90.0,26.0,1790294400000
2026-09-24T16:43:45.504Z,1790268225504,2026-09-25,MRVL,MRVLUSDT,16899.750000000025,0.021,0.0,74.0,26.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,TSLA,TSLAUSDT,43840.010000000046,-0.417,0.0,78.0,22.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,NVDA,NVDAUSDT,72099.97999999992,0.2321,2.05,87.0,31.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,AAPL,AAPLUSDT,22620.879999999994,-0.2145,0.0,82.0,18.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,META,METAUSDT,8896.000000000004,0.0088,0.0,90.0,10.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,GOOGL,GOOGLUSDT,61895.58999999999,-0.2231,3.47,92.0,35.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,SPY,SPYUSDT,13663.780000000008,-0.5182,0.9,93.0,15.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,QQQ,QQQUSDT,19488.729999999992,-3.882,0.95,70.0,42.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,SOXL,SOXLUSDT,378879.379999999,-1.3108,2.49,83.0,28.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,HOOD,HOODUSDT,43327.76000000002,-0.0011,1.28,90.0,26.0,1790294400000
2026-09-24T16:43:52.218Z,1790268232218,2026-09-25,MRVL,MRVLUSDT,16899.39000000003,-0.0021,0.0,74.0,26.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,TSLA,TSLAUSDT,43759.510000000046,-0.1836,0.0,78.0,22.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,NVDA,NVDAUSDT,72100.47999999992,0.0007,2.05,87.0,31.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,AAPL,AAPLUSDT,22602.719999999994,-0.0803,0.0,82.0,18.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,META,METAUSDT,8894.960000000005,-0.0117,0.0,90.0,10.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,GOOGL,GOOGLUSDT,61881.369999999995,-0.023,3.46,92.0,35.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,SPY,SPYUSDT,13643.00000000001,-0.1521,0.88,93.0,15.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,QQQ,QQQUSDT,19492.769999999993,0.0207,0.95,70.0,42.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,SOXL,SOXLUSDT,377833.47999999905,-0.2761,2.48,83.0,28.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,HOOD,HOODUSDT,43300.37000000002,-0.0632,1.29,90.0,26.0,1790294400000
2026-09-24T16:44:31.648Z,1790268271648,2026-09-25,MRVL,MRVLUSDT,16888.390000000025,-0.0651,0.0,74.0,26.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,TSLA,TSLAUSDT,43906.78000000004,0.3365,0.0,78.0,22.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,NVDA,NVDAUSDT,72102.87999999992,0.0033,2.06,87.0,31.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,AAPL,AAPLUSDT,22605.539999999994,0.0125,0.0,82.0,18.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,META,METAUSDT,8897.060000000005,0.0236,0.0,90.0,10.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,GOOGL,GOOGLUSDT,61873.459999999985,-0.0128,3.46,92.0,35.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,SPY,SPYUSDT,13639.80000000001,-0.0235,0.87,93.0,15.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,QQQ,QQQUSDT,19490.869999999995,-0.0097,0.95,70.0,42.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,SOXL,SOXLUSDT,376771.08999999904,-0.2812,2.47,82.0,28.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,HOOD,HOODUSDT,43291.44000000002,-0.0206,1.29,90.0,26.0,1790294400000
2026-09-24T16:45:33.132Z,1790268333132,2026-09-25,MRVL,MRVLUSDT,16873.790000000026,-0.0864,0.0,74.0,26.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,TSLA,TSLAUSDT,43839.220000000045,-0.1539,0.0,78.0,22.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,NVDA,NVDAUSDT,72075.29999999992,-0.0383,2.06,87.0,31.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,AAPL,AAPLUSDT,22622.199999999997,0.0737,0.0,82.0,18.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,META,METAUSDT,8891.860000000004,-0.0584,0.0,90.0,10.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,GOOGL,GOOGLUSDT,61863.749999999985,-0.0157,3.46,92.0,35.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,SPY,SPYUSDT,13632.46000000001,-0.0538,0.85,93.0,15.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,QQQ,QQQUSDT,19492.809999999994,0.01,0.95,70.0,42.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,SOXL,SOXLUSDT,377063.62999999896,0.0776,2.48,83.0,28.0,1790294400000
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,HOOD,HOODUSDT,43200.28000000002,-0.2106,1.3,90.0,26.0,1790294400000
