ts_utc,ts_ms,date_cn,base,symbol,oi_size,oi_delta_pct,funding_bp,funding_pctile,funding_positive_share,next_funding_ms
2026-09-18T16:25:13.865Z,1789748713865,2026-09-19,NVDA,NVDAUSDT,77503.74000000018,,2.58,93.0,23.0,1789776000000
