ts_utc,ts_ms,date_cn,symbol,venue,base,bid,ask,mid,spread_bp,bid_sz,ask_sz,last,usdt_vol_24h
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,RTSLAUSDT,spot,TSLA,375.0,375.1,375.05,2.6663,418.0,281.0,375.11,936127.465
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,TSLAUSDT,perp,TSLA,375.11,375.17,375.14,1.5994,318.18,32.98,375.14,19151783.0711
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,RNVDAUSDT,spot,NVDA,225.04,225.06,225.05,0.8887,126.0,325.0,225.04,2946833.78
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,NVDAUSDT,perp,NVDA,225.16,225.17,225.165,0.4441,7.39,1560.97,225.17,15046413.1006
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,RAAPLUSDT,spot,AAPL,337.62,337.67,337.645,1.4808,110.0,83.0,337.62,2450940.3284
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,AAPLUSDT,perp,AAPL,337.75,337.79,337.77,1.1842,400.91,8.93,337.77,2410692.68
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,RMETAUSDT,spot,META,721.0,721.42,721.21,5.8235,9.0,121.0,721.19,37225446.2896
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,METAUSDT,perp,META,721.4,721.43,721.415,0.4158,0.09,62.72,721.61,6808260.6416
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,RGOOGLUSDT,spot,GOOGL,356.79,356.82,356.805,0.8408,19.0,20.0,356.83,1026792.2275
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,GOOGLUSDT,perp,GOOGL,357.02,357.03,357.025,0.2801,0.19,108.0,357.06,7706430.3961
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,RSPYUSDT,spot,SPY,770.57,770.59,770.58,0.2595,440.0,160.0,770.6,7044555.2332
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,SPYUSDT,perp,SPY,771.17,771.18,771.175,0.1297,0.25,2009.45,771.17,2804238.7335
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,RQQQUSDT,spot,QQQ,736.97,736.99,736.98,0.2714,60.0,286.0,737.01,1470445.2768
2026-09-21T16:00:12.204Z,1790006412204,2026-09-22,QQQUSDT,perp,QQQ,737.81,737.82,737.815,0.1355,260.58,7.57,737.82,7019292.3999
