ts_utc,ts_ms,date_cn,base,symbol,venue,side,level,price,size,notional_usd,cum_notional_usd
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,AAPL,AAPLUSDT,perp,ask,1,337.44,1.05,354.312,354.312
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,AAPL,AAPLUSDT,perp,ask,2,337.45,10.53,3553.3485,3907.6605
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,AAPL,AAPLUSDT,perp,ask,3,337.46,0.15,50.619,3958.2795
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,AAPL,AAPLUSDT,perp,ask,4,337.47,0.15,50.6205,4008.9
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,AAPL,AAPLUSDT,perp,ask,5,337.48,8.58,2895.5784,6904.4784
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,bid,1,729.09,11.28,8224.1352,8224.1352
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,bid,2,728.89,10.32,7522.1448,15746.28
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,bid,3,728.66,21.9186,15971.2071,31717.4871
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,bid,4,728.65,12.96,9443.304,41160.7911
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,bid,5,728.61,14.04,10229.6844,51390.4755
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,ask,1,729.67,9.0,6567.03,6567.03
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,ask,2,729.68,11.88,8668.5984,15235.6284
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,ask,3,729.73,9.0,6567.57,21803.1984
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,ask,4,729.74,11.76,8581.7424,30384.9408
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,META,RMETAUSDT,spot,ask,5,729.77,12.84,9370.2468,39755.1876
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,bid,1,376.31,0.21,79.0251,79.0251
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,bid,2,376.3,11.26,4237.138,4316.1631
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,bid,3,376.29,3.17,1192.8393,5509.0024
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,bid,4,376.28,1.36,511.7408,6020.7432
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,bid,5,376.27,3.06,1151.3862,7172.1294
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,ask,1,376.33,31.9,12004.927,12004.927
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,ask,2,376.34,48.39,18211.0926,30216.0196
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,ask,3,376.38,16.92,6368.3496,36584.3692
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,ask,4,376.39,29.43,11077.1577,47661.5269
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,TSLA,TSLAUSDT,perp,ask,5,376.4,30.94,11645.816,59307.3429
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,bid,1,763.91,1.16,886.1356,886.1356
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,bid,2,763.89,1.4,1069.446,1955.5816
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,bid,3,763.87,78.96,60315.1752,62270.7568
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,bid,4,763.85,107.12,81823.612,144094.3688
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,bid,5,763.83,52.64,40208.0112,184302.38
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,ask,1,763.92,5.44,4155.7248,4155.7248
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,ask,2,763.94,11.79,9006.8526,13162.5774
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,ask,3,763.99,2.42,1848.8558,15011.4332
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,ask,4,764.0,0.78,595.92,15607.3532
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,SPYUSDT,perp,ask,5,764.01,4.02,3071.3202,18678.6734
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,bid,1,733.14,22.56,16539.6384,16539.6384
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,bid,2,733.11,88.56,64924.2216,81463.86
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,bid,3,733.05,29.7599,21815.4947,103279.3547
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,bid,4,732.92,21.84,16006.9728,119286.3275
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,bid,5,732.89,28.8,21107.232,140393.5595
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,ask,1,733.66,22.8,16727.448,16727.448
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,ask,2,733.75,18.96,13911.9,30639.348
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,ask,3,733.77,22.32,16377.7464,47017.0944
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,ask,4,733.8,21.12,15497.856,62514.9504
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,RQQQUSDT,spot,ask,5,733.83,24.48,17964.1584,80479.1088
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,bid,1,136.31,44.55,6072.6105,6072.6105
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,bid,2,136.3,19.28,2627.864,8700.4745
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,bid,3,136.29,340.01,46339.9629,55040.4374
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,bid,4,136.28,312.24,42552.0672,97592.5046
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,bid,5,136.27,449.46,61247.9142,158840.4188
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,ask,1,136.33,96.82,13199.4706,13199.4706
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,ask,2,136.34,272.89,37205.8226,50405.2932
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,ask,3,136.35,136.28,18581.778,68987.0712
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,ask,4,136.36,127.19,17343.6284,86330.6996
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SOXL,SOXLUSDT,perp,ask,5,136.37,218.53,29800.9361,116131.6357
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,bid,1,336.74,61.32,20648.8968,20648.8968
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,bid,2,336.73,1.97,663.3581,21312.2549
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,bid,3,336.72,0.73,245.8056,21558.0605
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,bid,4,336.7,188.5,63467.95,85026.0105
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,bid,5,336.69,129.69,43665.3261,128691.3366
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,ask,1,336.79,8.91,3000.7989,3000.7989
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,ask,2,336.8,26.73,9002.664,12003.4629
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,ask,3,336.81,0.65,218.9265,12222.3894
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,ask,4,336.82,0.48,161.6736,12384.063
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,GOOGLUSDT,perp,ask,5,336.83,0.5,168.415,12552.478
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,bid,1,733.77,107.94,79203.1338,79203.1338
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,bid,2,733.75,2.82,2069.175,81272.3088
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,bid,3,733.74,8.76,6427.5624,87699.8712
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,bid,4,733.73,26.53,19465.8569,107165.7281
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,bid,5,733.72,36.18,26545.9896,133711.7177
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,ask,1,733.78,14.88,10918.6464,10918.6464
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,ask,2,733.79,0.08,58.7032,10977.3496
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,ask,3,733.8,0.55,403.59,11380.9396
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,ask,4,733.81,2.54,1863.8774,13244.817
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,QQQ,QQQUSDT,perp,ask,5,733.82,1.36,997.9952,14242.8122
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,bid,1,336.11,40.608,13648.7549,13648.7549
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,bid,2,336.08,36.288,12195.671,25844.4259
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,bid,3,336.05,48.384,16259.4432,42103.8691
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,bid,4,336.04,84.672,28453.1789,70557.048
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,bid,5,336.03,37.584,12629.3515,83186.3995
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,ask,1,336.61,92.448,31118.9213,31118.9213
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,ask,2,336.63,45.792,15414.961,46533.8822
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,ask,3,336.64,53.136,17887.703,64421.5853
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,ask,4,336.66,72.576,24433.4362,88855.0214
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,GOOGL,RGOOGLUSDT,spot,ask,5,336.7,33.696,11345.4432,100200.4646
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,bid,1,763.39,20.64,15756.3696,15756.3696
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,bid,2,763.27,18.0,13738.86,29495.2296
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,bid,3,763.21,27.84,21247.7664,50742.996
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,bid,4,763.17,23.04,17583.4368,68326.4328
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,bid,5,763.02,27.84,21242.4768,89568.9096
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,ask,1,763.67,27.84,21260.5728,21260.5728
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,ask,2,763.86,23.52,17965.9872,39226.56
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,ask,3,763.94,22.32,17051.1408,56277.7008
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,ask,4,764.05,23.52,17970.456,74248.1568
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,SPY,RSPYUSDT,spot,ask,5,764.06,24.48,18704.1888,92952.3456
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,bid,1,119.85,15.34,1838.499,1838.499
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,bid,2,119.84,2.0,239.68,2078.179
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,bid,3,119.82,18.96,2271.7872,4349.9662
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,bid,4,119.81,5.09,609.8329,4959.7991
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,bid,5,119.8,6.91,827.818,5787.6171
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,ask,1,119.89,116.57,13975.5773,13975.5773
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,ask,2,119.9,454.06,54441.794,68417.3713
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,ask,3,119.91,264.43,31707.8013,100125.1726
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,ask,4,119.92,48.41,5805.3272,105930.4998
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,HOODUSDT,perp,ask,5,119.93,25.7,3082.201,109012.7008
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,bid,1,252.35,18.18,4587.723,4587.723
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,bid,2,252.34,18.01,4544.6434,9132.3664
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,bid,3,252.33,18.36,4632.7788,13765.1452
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,bid,4,252.32,15.58,3931.1456,17696.2908
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,bid,5,252.31,24.65,6219.4415,23915.7323
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,ask,1,252.38,6.28,1584.9464,1584.9464
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,ask,2,252.39,9.9,2498.661,4083.6074
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,ask,3,252.4,25.74,6496.776,10580.3834
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,ask,4,252.42,46.77,11805.6834,22386.0668
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,MRVLUSDT,perp,ask,5,252.43,8.27,2087.5961,24473.6629
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,bid,1,252.08,1.053,265.4402,265.4402
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,bid,2,252.05,0.7038,177.3928,442.833
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,bid,3,251.98,1.9158,482.7433,925.5763
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,bid,4,251.94,1.224,308.3746,1233.9509
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,bid,5,251.9,1.8814,473.9247,1707.8755
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,ask,1,252.57,1.284,324.2999,324.2999
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,ask,2,252.64,1.2174,307.5639,631.8638
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,ask,3,252.65,0.8193,206.9961,838.86
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,ask,4,252.71,0.781,197.3665,1036.2265
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,MRVL,RMRVLUSDT,spot,ask,5,252.73,1.272,321.4726,1357.699
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,bid,1,119.65,1.6839,201.4786,201.4786
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,bid,2,119.63,1.968,235.4318,436.9105
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,bid,3,119.62,4.68,559.8216,996.7321
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,bid,4,119.61,1.7014,203.5045,1200.2365
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,bid,5,119.6,3.4812,416.3515,1616.588
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,ask,1,119.85,5.256,629.9316,629.9316
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,ask,2,119.89,2.952,353.9153,983.8469
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,ask,3,119.91,2.592,310.8067,1294.6536
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,ask,4,119.92,5.064,607.2749,1901.9285
2026-09-24T12:39:59.964Z,1790253599964,2026-09-24,HOOD,RHOODUSDT,spot,ask,5,119.93,2.6639,319.4815,2221.41
2026-09-24T12:40:29.980Z,1790253629980,2026-09-24,NVDA,NVDAUSDT,perp,bid,1,223.09,82.03,18300.0727,18300.0727
2026-09-24T12:40:29.980Z,1790253629980,2026-09-24,NVDA,NVDAUSDT,perp,bid,2,223.08,5.45,1215.786,19515.8587
2026-09-24T12:40:29.980Z,1790253629980,2026-09-24,NVDA,NVDAUSDT,perp,bid,3,223.07,163.98,36579.0186,56094.8773
2026-09-24T12:40:29.980Z,1790253629980,2026-09-24,NVDA,NVDAUSDT,perp,bid,4,223.06,183.95,41031.887,97126.7643
2026-09-24T12:40:29.980Z,1790253629980,2026-09-24,NVDA,NVDAUSDT,perp,bid,5,223.05,53.1,11843.955,108970.7193
