ts_utc,ts_ms,date_cn,symbol,venue,base,bid,ask,mid,spread_bp,bid_sz,ask_sz,last,usdt_vol_24h
2026-09-24T16:03:23.024Z,1790265803024,2026-09-25,RMRVLUSDT,spot,MRVL,256.16,256.29,256.225,5.0737,205.0,22.0,256.21,14712739.4211
2026-09-24T16:03:23.024Z,1790265803024,2026-09-25,MRVLUSDT,perp,MRVL,256.38,256.4,256.39,0.7801,0.84,17.18,256.4,8958226.2025
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RTSLAUSDT,spot,TSLA,376.52,376.6,376.56,2.1245,74.0,20.0,376.58,92899408.9615
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,TSLAUSDT,perp,TSLA,376.8,376.81,376.805,0.2654,0.21,20.9,376.8,19594750.7906
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RNVDAUSDT,spot,NVDA,222.31,222.32,222.315,0.4498,100.0,25.0,222.35,92998787.5738
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,NVDAUSDT,perp,NVDA,222.54,222.55,222.54500000000002,0.4493,6.1,62.69,222.55,10141268.5097
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RAAPLUSDT,spot,AAPL,336.85,336.9,336.875,1.4842,45.0,91.0,336.7,64310030.0304
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,AAPLUSDT,perp,AAPL,337.32,337.33,337.325,0.2965,39.04,7.14,337.35,6327165.0525
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RMETAUSDT,spot,META,766.2,766.5,766.35,3.9147,1.0,107.0,766.29,206144856.7637
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,METAUSDT,perp,META,766.55,766.67,766.6099999999999,1.5653,0.62,1.76,766.47,13900922.9623
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RGOOGLUSDT,spot,GOOGL,339.41,339.46,339.435,1.473,35.0,83.0,339.44,41687037.9692
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,GOOGLUSDT,perp,GOOGL,339.95,339.98,339.96500000000003,0.8824,10.63,18.03,339.95,6757597.813
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RSPYUSDT,spot,SPY,764.0,764.02,764.01,0.2618,350.0,140.0,763.95,97955920.7222
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,SPYUSDT,perp,SPY,764.84,764.85,764.845,0.1307,0.18,36.94,764.8,3657788.8051
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RQQQUSDT,spot,QQQ,735.61,735.64,735.625,0.4078,315.0,615.0,735.6,71472480.0307
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,QQQUSDT,perp,QQQ,736.37,736.38,736.375,0.1358,71.97,10.37,736.23,5104086.6574
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RSOXLUSDT,spot,SOXL,138.98,139.01,138.995,2.1584,114.0,100.0,139.02,45891855.6963
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,SOXLUSDT,perp,SOXL,139.17,139.18,139.175,0.7185,127.04,86.25,139.2,136493035.7669
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RHOODUSDT,spot,HOOD,119.93,119.99,119.96000000000001,5.0017,100.0,100.0,119.97,15972113.1588
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,HOODUSDT,perp,HOOD,120.12,120.13,120.125,0.8325,44.04,30.4,120.16,7355591.9473
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,RMRVLUSDT,spot,MRVL,256.37,256.47,256.42,3.8999,7.0,5.0,256.44,16421884.2261
2026-09-24T16:04:23.039Z,1790265863039,2026-09-25,MRVLUSDT,perp,MRVL,256.61,256.62,256.615,0.3897,0.84,17.18,256.57,8957152.1372
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RTSLAUSDT,spot,TSLA,376.41,376.5,376.45500000000004,2.3907,551.0,74.0,376.48,115863708.8559
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,TSLAUSDT,perp,TSLA,376.71,376.72,376.71500000000003,0.2655,31.86,15.78,376.69,19566824.7035
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RNVDAUSDT,spot,NVDA,222.31,222.33,222.32,0.8996,76.0,346.0,222.29,101470474.8313
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,NVDAUSDT,perp,NVDA,222.58,222.59,222.585,0.4493,2.73,126.1,222.57,10136871.9724
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RAAPLUSDT,spot,AAPL,336.95,336.99,336.97,1.187,90.0,100.0,337.0,113922693.89087744
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,AAPLUSDT,perp,AAPL,337.26,337.27,337.265,0.2965,94.34,1.41,337.25,6333615.7857
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RMETAUSDT,spot,META,765.09,765.32,765.205,3.0057,10.0,64.0,765.32,238184514.575
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,METAUSDT,perp,META,765.02,765.09,765.0550000000001,0.915,2.38,1.76,764.92,13873280.2247
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RGOOGLUSDT,spot,GOOGL,339.63,339.65,339.64,0.5889,2.0,42.0,339.69,60400907.274869494
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,GOOGLUSDT,perp,GOOGL,339.93,339.98,339.95500000000004,1.4708,8.83,0.18,340.04,6727988.1916
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RSPYUSDT,spot,SPY,764.05,764.07,764.06,0.2618,332.0,169.0,764.12,137886462.02164942
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,SPYUSDT,perp,SPY,764.86,764.87,764.865,0.1307,4.38,32.97,764.94,3660006.7127
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RQQQUSDT,spot,QQQ,735.65,735.68,735.665,0.4078,1055.0,419.0,735.69,81085778.512532
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,QQQUSDT,perp,QQQ,736.39,736.4,736.395,0.1358,192.53,2.69,736.23,5104064.4241
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RSOXLUSDT,spot,SOXL,139.06,139.09,139.075,2.1571,14.0,40.0,139.08,48859157.8532
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,SOXLUSDT,perp,SOXL,139.29,139.3,139.29500000000002,0.7179,16.99,21.84,139.3,136482433.3566
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RHOODUSDT,spot,HOOD,119.94,119.97,119.955,2.5009,184.0,210.0,119.95,21642929.191846162
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,HOODUSDT,perp,HOOD,120.13,120.15,120.14,1.6647,22.02,30.4,120.13,7355231.5112
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,RMRVLUSDT,spot,MRVL,256.15,256.43,256.28999999999996,10.9251,1047.0,40.0,256.29,17658892.9011
2026-09-24T16:05:23.051Z,1790265923051,2026-09-25,MRVLUSDT,perp,MRVL,256.44,256.46,256.45,0.7799,0.42,110.78,256.4,8955520.0229
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RTSLAUSDT,spot,TSLA,376.52,376.6,376.56,2.1245,2.0,130.0,376.49,125646323.8065
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,TSLAUSDT,perp,TSLA,376.78,376.79,376.78499999999997,0.2654,0.37,172.45,376.74,19573664.1023
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RNVDAUSDT,spot,NVDA,222.28,222.29,222.285,0.4499,121.0,40.0,222.31,107280789.6792
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,NVDAUSDT,perp,NVDA,222.54,222.55,222.54500000000002,0.4493,7.38,92.78,222.54,10141462.5365
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RAAPLUSDT,spot,AAPL,336.98,337.03,337.005,1.4837,30.0,42.0,337.04,121712001.20957744
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,AAPLUSDT,perp,AAPL,337.29,337.3,337.295,0.2965,42.0,0.58,337.29,6330028.1946
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RMETAUSDT,spot,META,764.93,765.1,765.015,2.2222,424.0,64.0,764.8,273869857.0614
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,METAUSDT,perp,META,765.88,766.03,765.9549999999999,1.9583,1.8,0.72,765.72,13863343.7301
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RGOOGLUSDT,spot,GOOGL,339.39,339.42,339.405,0.8839,80.0,20.0,339.42,70431775.20376949
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,GOOGLUSDT,perp,GOOGL,339.86,339.91,339.885,1.4711,64.35,0.13,339.88,6727922.3695
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RSPYUSDT,spot,SPY,763.97,763.98,763.975,0.1309,20.0,126.0,764.04,149976956.57124943
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,SPYUSDT,perp,SPY,764.78,764.79,764.785,0.1308,175.55,0.39,764.81,3662301.2716
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RQQQUSDT,spot,QQQ,735.57,735.59,735.58,0.2719,275.0,195.0,735.55,99997068.328932
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,QQQUSDT,perp,QQQ,736.37,736.38,736.375,0.1358,5.06,1.47,736.23,5104042.1908
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RSOXLUSDT,spot,SOXL,138.9,138.94,138.92000000000002,2.8794,13.0,44.0,138.92,52047079.1801
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,SOXLUSDT,perp,SOXL,138.98,138.99,138.985,0.7195,131.02,86.41,138.97,136487925.4881
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RHOODUSDT,spot,HOOD,120.01,120.04,120.025,2.4995,8.0,556.0,120.03,24132308.429546162
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,HOODUSDT,perp,HOOD,120.18,120.19,120.185,0.8321,44.01,30.4,120.22,7354191.2394
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,RMRVLUSDT,spot,MRVL,256.0,256.16,256.08000000000004,6.248,452.0,68.0,256.01,21383570.411436997
2026-09-24T16:06:23.061Z,1790265983061,2026-09-25,MRVLUSDT,perp,MRVL,256.17,256.18,256.175,0.3904,0.21,17.18,256.17,8952214.7901
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RTSLAUSDT,spot,TSLA,376.33,376.39,376.36,1.5942,131.0,57.0,376.4,138106507.8214
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,TSLAUSDT,perp,TSLA,376.55,376.58,376.565,0.7967,32.55,0.21,376.61,19554682.7414
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RNVDAUSDT,spot,NVDA,222.27,222.29,222.28,0.8998,256.0,227.0,222.29,113928133.8942
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,NVDAUSDT,perp,NVDA,222.5,222.51,222.505,0.4494,31.4,65.13,222.52,10141739.5041
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RAAPLUSDT,spot,AAPL,336.95,336.99,336.97,1.187,1.0,98.0,336.97,128666061.04947744
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,AAPLUSDT,perp,AAPL,337.21,337.22,337.21500000000003,0.2965,26.59,0.45,337.21,6326647.6859
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RMETAUSDT,spot,META,765.07,765.45,765.26,4.9656,100.0,80.0,765.26,295417667.8376
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,METAUSDT,perp,META,765.56,765.66,765.6099999999999,1.3061,2.21,0.08,765.55,13870289.0345
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RGOOGLUSDT,spot,GOOGL,339.28,339.34,339.30999999999995,1.7683,25.0,30.0,339.27,79336039.74956949
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,GOOGLUSDT,perp,GOOGL,339.78,339.83,339.80499999999995,1.4714,10.63,0.43,339.84,6718607.7467
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RSPYUSDT,spot,SPY,763.78,763.8,763.79,0.2619,260.0,150.0,763.79,233668681.48894942
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,SPYUSDT,perp,SPY,764.58,764.59,764.585,0.1308,160.38,0.39,764.68,3662308.8745
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RQQQUSDT,spot,QQQ,735.32,735.36,735.34,0.544,140.0,235.0,735.37,161303604.930232
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,QQQUSDT,perp,QQQ,736.09,736.1,736.095,0.1359,45.72,5.65,736.13,5101514.5977
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RSOXLUSDT,spot,SOXL,138.74,138.78,138.76,2.8827,114.0,250.0,138.79,57935235.3469
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,SOXLUSDT,perp,SOXL,138.88,138.9,138.89,1.44,7.5,81.53,138.88,136511540.4028
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RHOODUSDT,spot,HOOD,120.01,120.04,120.025,2.4995,308.0,562.0,120.02,25476545.251146164
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,HOODUSDT,perp,HOOD,120.12,120.14,120.13,1.6649,36.34,7.36,120.17,7354319.1265
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,RMRVLUSDT,spot,MRVL,255.91,256.07,255.99,6.2502,100.0,40.0,256.02,23300722.066437
2026-09-24T16:07:23.061Z,1790266043061,2026-09-25,MRVLUSDT,perp,MRVL,256.12,256.16,256.14,1.5616,26.49,18.65,256.09,8952590.5302
2026-09-24T16:08:23.067Z,1790266103067,2026-09-25,RTSLAUSDT,spot,TSLA,376.44,376.52,376.48,2.1249,22.0,120.0,376.5,148608299.9195
2026-09-24T16:08:23.067Z,1790266103067,2026-09-25,TSLAUSDT,perp,TSLA,376.68,376.69,376.685,0.2655,2.49,162.44,376.68,19559998.9111
2026-09-24T16:08:23.067Z,1790266103067,2026-09-25,RNVDAUSDT,spot,NVDA,222.29,222.3,222.29500000000002,0.4499,100.0,40.0,222.3,129175820.9597
2026-09-24T16:08:23.067Z,1790266103067,2026-09-25,NVDAUSDT,perp,NVDA,222.51,222.52,222.515,0.4494,6.44,93.71,222.53,10144437.6661
2026-09-24T16:08:23.067Z,1790266103067,2026-09-25,RAAPLUSDT,spot,AAPL,337.0,337.02,337.01,0.5935,105.0,45.0,337.03,136689371.32987744
2026-09-24T16:08:23.067Z,1790266103067,2026-09-25,AAPLUSDT,perp,AAPL,337.27,337.28,337.275,0.2965,62.96,0.3,337.39,6334233.5596
