ts_utc,ts_ms,date_cn,base,symbol,venue,trade_id,side,price,size,notional_usd
2026-09-14T14:15:36.577Z,1789395336577,2026-09-14,SOXL,SOXLUSDT,perp,1483397045789908996,buy,104.94,0.06,6.2964
2026-09-14T14:15:36.577Z,1789395336577,2026-09-14,SOXL,SOXLUSDT,perp,1483397045789908994,buy,104.94,0.06,6.2964
2026-09-14T14:15:36.577Z,1789395336577,2026-09-14,SOXL,SOXLUSDT,perp,1483397045789908992,buy,104.94,0.06,6.2964
2026-09-14T14:15:36.576Z,1789395336576,2026-09-14,SOXL,SOXLUSDT,perp,1483397045785714692,buy,104.93,0.06,6.2958
2026-09-14T14:15:36.576Z,1789395336576,2026-09-14,SOXL,SOXLUSDT,perp,1483397045785714690,buy,104.93,0.06,6.2958
2026-09-14T14:15:36.576Z,1789395336576,2026-09-14,SOXL,SOXLUSDT,perp,1483397045785714688,buy,104.93,0.06,6.2958
2026-09-14T14:15:36.575Z,1789395336575,2026-09-14,SOXL,SOXLUSDT,perp,1483397045781520384,buy,104.92,0.06,6.2952
2026-09-14T14:15:35.409Z,1789395335409,2026-09-14,SOXL,SOXLUSDT,perp,1483397040890961920,buy,104.91,2.76,289.5516
2026-09-14T14:15:35.389Z,1789395335389,2026-09-14,SOXL,SOXLUSDT,perp,1483397040807075844,buy,104.91,44.78,4697.8698
2026-09-14T14:15:35.389Z,1789395335389,2026-09-14,SOXL,SOXLUSDT,perp,1483397040807075842,buy,104.91,4.0,419.64
2026-09-14T14:15:35.389Z,1789395335389,2026-09-14,SOXL,SOXLUSDT,perp,1483397040807075840,buy,104.91,2.02,211.9182
2026-09-14T14:15:35.133Z,1789395335133,2026-09-14,SOXL,SOXLUSDT,perp,1483397039733334032,buy,104.91,2.23,233.9493
2026-09-14T14:15:35.133Z,1789395335133,2026-09-14,SOXL,SOXLUSDT,perp,1483397039733334030,buy,104.91,2.16,226.6056
2026-09-14T14:15:35.131Z,1789395335131,2026-09-14,SOXL,SOXLUSDT,perp,1483397039724945424,buy,104.91,0.06,6.2946
2026-09-14T14:15:35.131Z,1789395335131,2026-09-14,SOXL,SOXLUSDT,perp,1483397039724945422,buy,104.91,1.58,165.7578
2026-09-14T14:15:35.131Z,1789395335131,2026-09-14,SOXL,SOXLUSDT,perp,1483397039724945420,buy,104.91,0.06,6.2946
2026-09-14T14:15:35.131Z,1789395335131,2026-09-14,SOXL,SOXLUSDT,perp,1483397039724945418,buy,104.91,1.09,114.3519
2026-09-14T14:15:35.131Z,1789395335131,2026-09-14,SOXL,SOXLUSDT,perp,1483397039724945416,buy,104.91,0.69,72.3879
2026-09-14T14:15:35.131Z,1789395335131,2026-09-14,SOXL,SOXLUSDT,perp,1483397039724945414,buy,104.91,1.04,109.1064
2026-09-14T14:15:35.131Z,1789395335131,2026-09-14,SOXL,SOXLUSDT,perp,1483397039724945412,buy,104.91,1.19,124.8429
2026-09-14T14:15:35.131Z,1789395335131,2026-09-14,SOXL,SOXLUSDT,perp,1483397039724945410,buy,104.91,0.06,6.2946
2026-09-14T14:15:35.129Z,1789395335129,2026-09-14,SOXL,SOXLUSDT,perp,1483397039716556828,buy,104.9,4.0,419.6
2026-09-14T14:15:35.129Z,1789395335129,2026-09-14,SOXL,SOXLUSDT,perp,1483397039716556826,buy,104.9,27.0,2832.3
2026-09-14T14:15:35.129Z,1789395335129,2026-09-14,SOXL,SOXLUSDT,perp,1483397039716556824,buy,104.9,3.23,338.827
2026-09-14T14:15:35.129Z,1789395335129,2026-09-14,SOXL,SOXLUSDT,perp,1483397039716556822,buy,104.9,1.62,169.938
2026-09-14T14:15:35.129Z,1789395335129,2026-09-14,SOXL,SOXLUSDT,perp,1483397039716556820,buy,104.9,0.06,6.294
2026-09-14T14:15:35.129Z,1789395335129,2026-09-14,SOXL,SOXLUSDT,perp,1483397039716556818,buy,104.9,0.06,6.294
2026-09-14T14:15:35.129Z,1789395335129,2026-09-14,SOXL,SOXLUSDT,perp,1483397039716556816,buy,104.9,3.32,348.268
2026-09-14T14:15:35.117Z,1789395335117,2026-09-14,SOXL,SOXLUSDT,perp,1483397039666225158,buy,104.89,8.74,916.7386
2026-09-14T14:15:35.117Z,1789395335117,2026-09-14,SOXL,SOXLUSDT,perp,1483397039666225156,buy,104.89,0.06,6.2934
2026-09-14T14:15:35.117Z,1789395335117,2026-09-14,SOXL,SOXLUSDT,perp,1483397039666225154,buy,104.89,0.06,6.2934
2026-09-14T14:15:35.117Z,1789395335117,2026-09-14,SOXL,SOXLUSDT,perp,1483397039666225152,buy,104.89,0.06,6.2934
2026-09-14T14:15:35.017Z,1789395335017,2026-09-14,SOXL,SOXLUSDT,perp,1483397039246794762,buy,104.88,7.87,825.4056
2026-09-14T14:15:35.017Z,1789395335017,2026-09-14,SOXL,SOXLUSDT,perp,1483397039246794760,buy,104.88,0.59,61.8792
2026-09-14T14:15:35.017Z,1789395335017,2026-09-14,SOXL,SOXLUSDT,perp,1483397039246794758,buy,104.88,0.06,6.2928
2026-09-14T14:15:35.017Z,1789395335017,2026-09-14,SOXL,SOXLUSDT,perp,1483397039246794756,buy,104.88,0.06,6.2928
2026-09-14T14:15:35.016Z,1789395335016,2026-09-14,SOXL,SOXLUSDT,perp,1483397039242600450,buy,104.87,0.06,6.2922
2026-09-14T14:15:35.016Z,1789395335016,2026-09-14,SOXL,SOXLUSDT,perp,1483397039242600448,buy,104.86,0.06,6.2916
2026-09-14T14:15:34.341Z,1789395334341,2026-09-14,SOXL,SOXLUSDT,perp,1483397036411445250,buy,104.84,1.57,164.5988
2026-09-14T14:15:34.341Z,1789395334341,2026-09-14,SOXL,SOXLUSDT,perp,1483397036411445248,buy,104.84,3.32,348.0688
2026-09-14T14:15:34.339Z,1789395334339,2026-09-14,SOXL,SOXLUSDT,perp,1483397036403056642,buy,104.83,5.58,584.9514
2026-09-14T14:15:34.058Z,1789395334058,2026-09-14,SOXL,SOXLUSDT,perp,1483397035224457216,sell,104.84,2.49,261.0516
2026-09-14T14:15:33.934Z,1789395333934,2026-09-14,SOXL,SOXLUSDT,perp,1483397034704363520,buy,104.85,0.06,6.291
2026-09-14T14:15:33.927Z,1789395333927,2026-09-14,SOXL,SOXLUSDT,perp,1483397034675003394,buy,104.84,0.06,6.2904
2026-09-14T14:15:33.927Z,1789395333927,2026-09-14,SOXL,SOXLUSDT,perp,1483397034675003392,buy,104.83,0.06,6.2898
2026-09-14T14:15:33.486Z,1789395333486,2026-09-14,SOXL,SOXLUSDT,perp,1483397032825315332,sell,104.8,0.06,6.288
2026-09-14T14:15:33.486Z,1789395333486,2026-09-14,SOXL,SOXLUSDT,perp,1483397032825315330,sell,104.8,0.06,6.288
2026-09-14T14:15:33.486Z,1789395333486,2026-09-14,SOXL,SOXLUSDT,perp,1483397032825315328,sell,104.8,0.06,6.288
2026-09-14T14:15:33.484Z,1789395333484,2026-09-14,SOXL,SOXLUSDT,perp,1483397032816926720,sell,104.81,4.0,419.24
2026-09-14T14:15:32.979Z,1789395332979,2026-09-14,SOXL,SOXLUSDT,perp,1483397030698803200,sell,104.82,0.06,6.2892
2026-09-14T14:15:32.722Z,1789395332722,2026-09-14,SOXL,SOXLUSDT,perp,1483397029620867078,sell,104.83,2.8,293.524
2026-09-14T14:15:32.722Z,1789395332722,2026-09-14,SOXL,SOXLUSDT,perp,1483397029620867076,sell,104.83,0.06,6.2898
2026-09-14T14:15:32.722Z,1789395332722,2026-09-14,SOXL,SOXLUSDT,perp,1483397029620867074,sell,104.83,0.06,6.2898
2026-09-14T14:15:32.722Z,1789395332722,2026-09-14,SOXL,SOXLUSDT,perp,1483397029620867072,sell,104.83,0.06,6.2898
2026-09-14T14:15:32.719Z,1789395332719,2026-09-14,SOXL,SOXLUSDT,perp,1483397029608284160,sell,104.84,0.06,6.2904
